entity,iter,beta,truck,plant,trips,delivered,selected,wait_pl,wait_cd,no_empty,no_full,util_%,queue_loaded,queue_empty_p,queue_empty_cd
plant,59,2.0,,1,,27,28,,,,,,1,0,0
plant,59,2.0,,2,,27,27,,,,,,1,0,1
plant,59,2.0,,3,,25,26,,,,,,0,0,0
truck,60,2.0,1.0,1,28.0,29,29,0.64,2.64,1.0,1.0,99.32,1,0,1
truck,60,2.0,2.0,2,27.0,26,27,0.0,0.56,2.0,0.0,99.88,1,0,0
truck,60,2.0,3.0,3,27.0,25,26,0.0,0.03,1.0,0.0,99.99,0,0,0
plant,60,2.0,,1,,29,29,,,,,,1,0,1
plant,60,2.0,,2,,26,27,,,,,,1,0,0
plant,60,2.0,,3,,25,26,,,,,,0,0,0
truck,61,2.0,1.0,1,26.0,27,28,9.48,8.7,7.0,3.0,96.21,0,0,0
truck,61,2.0,2.0,2,26.0,26,26,9.56,5.62,6.0,3.0,96.84,0,0,1
truck,61,2.0,3.0,3,27.0,24,25,0.0,25.24,12.0,0.0,94.74,1,0,0
plant,61,2.0,,1,,27,28,,,,,,0,0,0
plant,61,2.0,,2,,26,26,,,,,,0,0,1
plant,61,2.0,,3,,24,25,,,,,,1,0,0
truck,62,2.0,1.0,1,27.0,28,28,0.0,2.23,5.0,0.0,99.54,0,0,1
truck,62,2.0,2.0,2,27.0,26,27,0.14,0.22,1.0,1.0,99.93,1,0,0
truck,62,2.0,3.0,3,27.0,25,26,0.87,4.48,3.0,2.0,98.88,0,0,0
plant,62,2.0,,1,,28,28,,,,,,0,0,1
plant,62,2.0,,2,,26,27,,,,,,1,0,0
plant,62,2.0,,3,,25,26,,,,,,0,0,0
truck,63,2.0,1.0,1,26.0,27,28,0.0,6.11,6.0,0.0,98.73,0,0,0
truck,63,2.0,2.0,2,27.0,26,26,1.67,14.71,13.0,1.0,96.59,0,0,1
truck,63,2.0,3.0,3,27.0,25,26,1.17,2.82,5.0,1.0,99.17,0,0,0
plant,63,2.0,,1,,27,28,,,,,,0,0,0
plant,63,2.0,,2,,26,26,,,,,,0,0,1
plant,63,2.0,,3,,25,26,,,,,,0,0,0
truck,64,2.0,1.0,1,27.0,27,28,3.9,19.77,14.0,6.0,95.07,0,0,0
truck,64,2.0,2.0,2,27.0,25,26,0.0,14.62,13.0,0.0,96.95,0,0,0
truck,64,2.0,3.0,3,26.0,25,26,4.43,10.85,11.0,4.0,96.82,0,0,0
plant,64,2.0,,1,,27,28,,,,,,0,0,0
plant,64,2.0,,2,,25,26,,,,,,0,0,0
plant,64,2.0,,3,,25,26,,,,,,0,0,0
truck,65,2.0,1.0,1,29.0,29,30,0.0,6.09,3.0,0.0,98.73,0,0,0
truck,65,2.0,2.0,2,27.0,26,27,0.0,0.5,3.0,0.0,99.9,1,0,0
truck,65,2.0,3.0,3,27.0,25,26,0.0,1.82,3.0,0.0,99.62,0,0,0
plant,65,2.0,,1,,29,30,,,,,,0,0,0
plant,65,2.0,,2,,26,27,,,,,,1,0,0
plant,65,2.0,,3,,25,26,,,,,,0,0,0
truck,66,2.0,1.0,1,28.0,28,29,0.0,18.79,12.0,0.0,96.08,1,0,0
truck,66,2.0,2.0,2,26.0,25,26,3.89,3.72,4.0,1.0,98.41,1,0,0
truck,66,2.0,3.0,3,26.0,24,25,0.0,8.82,7.0,0.0,98.16,0,0,0
plant,66,2.0,,1,,28,29,,,,,,1,0,0
plant,66,2.0,,2,,25,26,,,,,,1,0,0
plant,66,2.0,,3,,24,25,,,,,,0,0,0
truck,67,2.0,1.0,1,26.0,27,28,31.2,10.67,12.0,6.0,91.28,1,0,0
truck,67,2.0,2.0,2,25.0,24,25,0.0,24.26,17.0,0.0,94.95,1,0,0
truck,67,2.0,3.0,3,26.0,23,24,0.6,36.21,19.0,1.0,92.33,0,0,0
plant,67,2.0,,1,,27,28,,,,,,1,0,0
plant,67,2.0,,2,,24,25,,,,,,1,0,0
plant,67,2.0,,3,,23,24,,,,,,0,0,0
truck,68,2.0,1.0,1,27.0,27,27,3.57,11.62,8.0,1.0,96.84,0,0,1
truck,68,2.0,2.0,2,26.0,25,26,9.9,8.08,6.0,5.0,96.26,0,0,0
truck,68,2.0,3.0,3,26.0,25,26,0.0,25.1,15.0,0.0,94.77,0,0,0
plant,68,2.0,,1,,27,27,,,,,,0,0,1
plant,68,2.0,,2,,25,26,,,,,,0,0,0
plant,68,2.0,,3,,25,26,,,,,,0,0,0
truck,69,2.0,1.0,1,26.0,28,28,0.79,12.05,8.0,1.0,97.32,0,0,1
truck,69,2.0,2.0,2,26.0,25,26,5.53,11.44,8.0,2.0,96.46,0,0,0
truck,69,2.0,3.0,3,27.0,25,25,0.19,6.88,7.0,1.0,98.53,0,0,1
plant,69,2.0,,1,,28,28,,,,,,0,0,1
plant,69,2.0,,2,,25,26,,,,,,0,0,0
plant,69,2.0,,3,,25,25,,,,,,0,0,1
truck,70,2.0,1.0,1,27.0,28,29,0.54,5.37,7.0,1.0,98.77,0,0,0
truck,70,2.0,2.0,2,27.0,25,26,0.84,21.18,14.0,1.0,95.41,0,0,0
truck,70,2.0,3.0,3,27.0,25,26,0.0,4.01,5.0,0.0,99.16,0,0,0
plant,70,2.0,,1,,28,29,,,,,,0,0,0
plant,70,2.0,,2,,25,26,,,,,,0,0,0
plant,70,2.0,,3,,25,26,,,,,,0,0,0
truck,71,2.0,1.0,1,26.0,27,28,0.3,6.98,6.0,1.0,98.48,0,0,0
truck,71,2.0,2.0,2,27.0,25,26,0.0,2.34,3.0,0.0,99.51,0,0,0
truck,71,2.0,3.0,3,27.0,25,26,0.0,9.51,5.0,0.0,98.02,1,0,0
plant,71,2.0,,1,,27,28,,,,,,0,0,0
plant,71,2.0,,2,,25,26,,,,,,0,0,0
plant,71,2.0,,3,,25,26,,,,,,1,0,0
truck,72,2.0,1.0,1,27.0,27,28,4.51,21.82,14.0,3.0,94.52,1,0,0
truck,72,2.0,2.0,2,26.0,25,26,0.0,25.19,16.0,0.0,94.75,0,0,0
truck,72,2.0,3.0,3,26.0,24,25,5.44,5.9,5.0,2.0,97.64,0,0,0
plant,72,2.0,,1,,27,28,,,,,,1,0,0
plant,72,2.0,,2,,25,26,,,,,,0,0,0
plant,72,2.0,,3,,24,25,,,,,,0,0,0
truck,73,2.0,1.0,1,27.0,28,29,0.0,8.87,3.0,0.0,98.15,0,0,0
truck,73,2.0,2.0,2,27.0,25,26,0.0,4.9,3.0,0.0,98.98,0,0,0
truck,73,2.0,3.0,3,27.0,25,26,0.0,5.89,5.0,0.0,98.77,1,0,0
plant,73,2.0,,1,,28,29,,,,,,0,0,0
plant,73,2.0,,2,,25,26,,,,,,0,0,0
plant,73,2.0,,3,,25,26,,,,,,1,0,0
truck,74,2.0,1.0,1,27.0,28,29,0.48,21.89,14.0,2.0,95.34,1,0,0
truck,74,2.0,2.0,2,26.0,25,26,1.46,15.62,12.0,2.0,96.44,1,0,0
truck,74,2.0,3.0,3,27.0,24,25,2.3,5.03,9.0,2.0,98.47,0,0,0
plant,74,2.0,,1,,28,29,,,,,,1,0,0
plant,74,2.0,,2,,25,26,,,,,,1,0,0
plant,74,2.0,,3,,24,25,,,,,,0,0,0
truck,75,2.0,1.0,1,27.0,28,29,0.0,3.57,5.0,0.0,99.26,1,0,0
truck,75,2.0,2.0,2,29.0,26,27,0.12,6.79,7.0,1.0,98.56,1,0,0
truck,75,2.0,3.0,3,26.0,25,26,0.39,0.0,0.0,1.0,99.92,0,0,0
plant,75,2.0,,1,,28,29,,,,,,1,0,0
plant,75,2.0,,2,,26,27,,,,,,1,0,0
plant,75,2.0,,3,,25,26,,,,,,0,0,0
truck,76,2.0,1.0,1,27.0,28,29,0.0,5.83,6.0,0.0,98.79,0,0,0
truck,76,2.0,2.0,2,27.0,24,25,0.95,11.51,9.0,1.0,97.4,1,0,0
truck,76,2.0,3.0,3,26.0,24,25,0.0,23.54,16.0,0.0,95.1,0,0,0
plant,76,2.0,,1,,28,29,,,,,,0,0,0
plant,76,2.0,,2,,24,25,,,,,,1,0,0
plant,76,2.0,,3,,24,25,,,,,,0,0,0
truck,77,2.0,1.0,1,28.0,28,29,2.27,0.14,1.0,3.0,99.5,1,0,0
truck,77,2.0,2.0,2,27.0,26,27,0.0,2.51,2.0,0.0,99.48,0,0,0
truck,77,2.0,3.0,3,27.0,26,26,0.0,1.87,3.0,0.0,99.61,0,0,1
plant,77,2.0,,1,,28,29,,,,,,1,0,0
plant,77,2.0,,2,,26,27,,,,,,0,0,0
plant,77,2.0,,3,,26,26,,,,,,0,0,1
truck,78,2.0,1.0,1,27.0,28,29,5.28,11.45,8.0,3.0,96.51,0,0,0
truck,78,2.0,2.0,2,28.0,25,26,0.0,17.45,16.0,0.0,96.36,0,0,0
truck,78,2.0,3.0,3,26.0,25,26,0.0,2.86,3.0,0.0,99.41,1,0,0
plant,78,2.0,,1,,28,29,,,,,,0,0,0
plant,78,2.0,,2,,25,26,,,,,,0,0,0
plant,78,2.0,,3,,25,26,,,,,,1,0,0
truck,79,2.0,1.0,1,27.0,28,28,5.58,0.0,0.0,1.0,98.84,0,0,1
truck,79,2.0,2.0,2,27.0,27,27,5.45,0.0,0.0,3.0,98.86,0,0,1
truck,79,2.0,3.0,3,27.0,25,26,0.0,0.03,2.0,0.0,99.99,0,0,0
plant,79,2.0,,1,,28,28,,,,,,0,0,1
plant,79,2.0,,2,,27,27,,,,,,0,0,1
plant,79,2.0,,3,,25,26,,,,,,0,0,0
truck,80,2.0,1.0,1,26.0,27,28,16.14,1.28,2.0,5.0,96.37,1,0,0
truck,80,2.0,2.0,2,26.0,25,26,9.75,17.15,12.0,2.0,94.4,1,0,0
truck,80,2.0,3.0,3,27.0,23,24,2.09,24.76,11.0,2.0,94.41,0,0,0
plant,80,2.0,,1,,27,28,,,,,,1,0,0
plant,80,2.0,,2,,25,26,,,,,,1,0,0
plant,80,2.0,,3,,23,24,,,,,,0,0,0
truck,81,2.0,1.0,1,28.0,28,29,0.22,4.32,4.0,1.0,99.05,0,0,0
truck,81,2.0,2.0,2,28.0,26,27,0.0,2.62,3.0,0.0,99.45,0,0,0
truck,81,2.0,3.0,3,26.0,25,26,0.05,0.0,0.0,1.0,99.99,0,0,0
plant,81,2.0,,1,,28,29,,,,,,0,0,0
plant,81,2.0,,2,,26,27,,,,,,0,0,0
plant,81,2.0,,3,,25,26,,,,,,0,0,0
truck,82,2.0,1.0,1,28.0,29,30,1.26,0.67,1.0,2.0,99.6,1,0,0
truck,82,2.0,2.0,2,28.0,25,26,0.0,5.91,4.0,0.0,98.77,0,0,0
truck,82,2.0,3.0,3,27.0,25,26,0.0,1.49,2.0,0.0,99.69,1,0,0
plant,82,2.0,,1,,29,30,,,,,,1,0,0
plant,82,2.0,,2,,25,26,,,,,,0,0,0
plant,82,2.0,,3,,25,26,,,,,,1,0,0
truck,83,2.0,1.0,1,28.0,29,29,0.15,3.88,4.0,1.0,99.16,0,0,1
truck,83,2.0,2.0,2,27.0,26,27,0.4,12.62,8.0,1.0,97.29,0,0,0
truck,83,2.0,3.0,3,26.0,24,25,0.0,2.36,5.0,0.0,99.51,0,0,0
plant,83,2.0,,1,,29,29,,,,,,0,0,1
plant,83,2.0,,2,,26,27,,,,,,0,0,0
plant,83,2.0,,3,,24,25,,,,,,0,0,0
truck,84,2.0,1.0,1,28.0,28,29,4.24,7.85,6.0,1.0,97.48,1,0,0
truck,84,2.0,2.0,2,27.0,26,27,0.0,5.06,6.0,0.0,98.94,1,0,0
truck,84,2.0,3.0,3,27.0,25,26,9.2,1.26,1.0,1.0,97.82,0,0,0
plant,84,2.0,,1,,28,29,,,,,,1,0,0
plant,84,2.0,,2,,26,27,,,,,,1,0,0
plant,84,2.0,,3,,25,26,,,,,,0,0,0
truck,85,2.0,1.0,1,27.0,27,28,0.84,8.85,4.0,2.0,97.98,1,0,0
truck,85,2.0,2.0,2,27.0,25,26,0.0,8.24,5.0,0.0,98.28,0,0,0
truck,85,2.0,3.0,3,27.0,25,26,1.71,11.49,8.0,1.0,97.25,1,0,0
plant,85,2.0,,1,,27,28,,,,,,1,0,0
plant,85,2.0,,2,,25,26,,,,,,0,0,0
plant,85,2.0,,3,,25,26,,,,,,1,0,0
truck,86,2.0,1.0,1,25.0,27,27,5.85,16.43,12.0,2.0,95.36,0,0,1
truck,86,2.0,2.0,2,26.0,25,26,0.0,5.16,5.0,0.0,98.93,0,0,0
truck,86,2.0,3.0,3,27.0,25,25,2.53,13.71,8.0,1.0,96.62,0,0,1
plant,86,2.0,,1,,27,27,,,,,,0,0,1
plant,86,2.0,,2,,25,26,,,,,,0,0,0
plant,86,2.0,,3,,25,25,,,,,,0,0,1
truck,87,2.0,1.0,1,27.0,28,29,0.0,6.27,6.0,0.0,98.69,0,0,0
truck,87,2.0,2.0,2,27.0,26,27,0.0,1.06,2.0,0.0,99.78,0,0,0
truck,87,2.0,3.0,3,28.0,25,26,0.0,6.27,3.0,0.0,98.69,0,0,0
plant,87,2.0,,1,,28,29,,,,,,0,0,0
plant,87,2.0,,2,,26,27,,,,,,0,0,0
plant,87,2.0,,3,,25,26,,,,,,0,0,0
truck,88,2.0,1.0,1,27.0,27,28,6.49,3.7,5.0,3.0,97.88,1,0,0
truck,88,2.0,2.0,2,27.0,26,27,0.0,16.7,13.0,0.0,96.52,0,0,0
truck,88,2.0,3.0,3,27.0,24,25,10.87,0.63,2.0,3.0,97.6,0,0,0
plant,88,2.0,,1,,27,28,,,,,,1,0,0
plant,88,2.0,,2,,26,27,,,,,,0,0,0
plant,88,2.0,,3,,24,25,,,,,,0,0,0
truck,89,2.0,1.0,1,27.0,28,29,0.07,13.81,12.0,1.0,97.11,1,0,0
truck,89,2.0,2.0,2,26.0,26,26,0.0,8.07,8.0,0.0,98.32,0,0,1
truck,89,2.0,3.0,3,27.0,24,25,0.0,24.29,11.0,0.0,94.94,1,0,0
plant,89,2.0,,1,,28,29,,,,,,1,0,0
plant,89,2.0,,2,,26,26,,,,,,0,0,1
plant,89,2.0,,3,,24,25,,,,,,1,0,0
truck,90,2.0,1.0,1,27.0,27,27,1.1,15.58,11.0,1.0,96.52,0,0,1
truck,90,2.0,2.0,2,25.0,25,26,0.0,36.84,20.0,0.0,92.33,1,0,0
truck,90,2.0,3.0,3,26.0,24,25,4.18,29.02,21.0,2.0,93.08,1,0,0
plant,90,2.0,,1,,27,27,,,,,,0,0,1
plant,90,2.0,,2,,25,26,,,,,,1,0,0
plant,90,2.0,,3,,24,25,,,,,,1,0,0
truck,91,2.0,1.0,1,29.0,27,28,5.92,19.9,14.0,4.0,94.62,1,0,0
truck,91,2.0,2.0,2,25.0,25,26,1.98,10.75,9.0,1.0,97.35,0,0,0
truck,91,2.0,3.0,3,26.0,24,25,0.0,9.1,7.0,0.0,98.11,0,0,0
plant,91,2.0,,1,,27,28,,,,,,1,0,0
plant,91,2.0,,2,,25,26,,,,,,0,0,0
plant,91,2.0,,3,,24,25,,,,,,0,0,0
truck,92,2.0,1.0,1,28.0,28,28,0.4,14.58,14.0,1.0,96.88,0,0,1
truck,92,2.0,2.0,2,26.0,25,26,4.44,8.24,6.0,1.0,97.36,0,0,0
truck,92,2.0,3.0,3,26.0,25,26,2.5,6.12,6.0,3.0,98.2,1,0,0
plant,92,2.0,,1,,28,28,,,,,,0,0,1
plant,92,2.0,,2,,25,26,,,,,,0,0,0
plant,92,2.0,,3,,25,26,,,,,,1,0,0
truck,93,2.0,1.0,1,27.0,27,28,2.76,13.7,9.0,3.0,96.57,0,0,0
truck,93,2.0,2.0,2,27.0,26,26,3.53,14.51,11.0,4.0,96.24,0,0,1
truck,93,2.0,3.0,3,26.0,25,26,0.0,4.48,5.0,0.0,99.07,1,0,0
plant,93,2.0,,1,,27,28,,,,,,0,0,0
plant,93,2.0,,2,,26,26,,,,,,0,0,1
plant,93,2.0,,3,,25,26,,,,,,1,0,0
truck,94,2.0,1.0,1,27.0,27,28,0.0,17.28,12.0,0.0,96.4,0,0,0
truck,94,2.0,2.0,2,25.0,25,26,2.48,16.52,15.0,1.0,96.04,0,0,0
truck,94,2.0,3.0,3,27.0,24,25,14.5,9.46,6.0,4.0,95.01,0,0,0
plant,94,2.0,,1,,27,28,,,,,,0,0,0
plant,94,2.0,,2,,25,26,,,,,,0,0,0
plant,94,2.0,,3,,24,25,,,,,,0,0,0
truck,95,2.0,1.0,1,28.0,28,29,1.69,5.74,7.0,1.0,98.45,0,0,0
truck,95,2.0,2.0,2,27.0,26,26,0.94,2.4,2.0,2.0,99.3,0,0,1
truck,95,2.0,3.0,3,26.0,25,26,0.85,3.62,4.0,2.0,99.07,0,0,0
plant,95,2.0,,1,,28,29,,,,,,0,0,0
plant,95,2.0,,2,,26,26,,,,,,0,0,1
plant,95,2.0,,3,,25,26,,,,,,0,0,0
truck,96,2.0,1.0,1,28.0,28,29,0.69,5.02,5.0,1.0,98.81,0,0,0
truck,96,2.0,2.0,2,25.0,25,26,3.09,6.59,6.0,3.0,97.98,1,0,0
truck,96,2.0,3.0,3,27.0,24,25,3.32,15.21,6.0,1.0,96.14,0,0,0
plant,96,2.0,,1,,28,29,,,,,,0,0,0
plant,96,2.0,,2,,25,26,,,,,,1,0,0
plant,96,2.0,,3,,24,25,,,,,,0,0,0
truck,97,2.0,1.0,1,27.0,28,28,3.3,3.54,3.0,2.0,98.57,0,0,1
truck,97,2.0,2.0,2,26.0,25,26,0.0,9.01,13.0,0.0,98.12,0,0,0
truck,97,2.0,3.0,3,26.0,25,25,0.0,24.38,19.0,0.0,94.92,0,0,1
plant,97,2.0,,1,,28,28,,,,,,0,0,1
plant,97,2.0,,2,,25,26,,,,,,0,0,0
plant,97,2.0,,3,,25,25,,,,,,0,0,1
truck,98,2.0,1.0,1,26.0,28,28,0.29,14.28,7.0,1.0,96.96,0,0,1
truck,98,2.0,2.0,2,26.0,25,26,9.53,3.4,2.0,4.0,97.31,0,0,0
truck,98,2.0,3.0,3,27.0,25,25,0.0,20.22,13.0,0.0,95.79,0,0,1
plant,98,2.0,,1,,28,28,,,,,,0,0,1
plant,98,2.0,,2,,25,26,,,,,,0,0,0
plant,98,2.0,,3,,25,25,,,,,,0,0,1
truck,99,2.0,1.0,1,27.0,27,28,1.5,0.03,1.0,1.0,99.68,0,0,0
truck,99,2.0,2.0,2,27.0,26,27,0.26,0.0,0.0,1.0,99.95,1,0,0
truck,99,2.0,3.0,3,27.0,26,26,0.0,0.0,0.0,0.0,100.0,1,0,1
plant,99,2.0,,1,,27,28,,,,,,0,0,0
plant,99,2.0,,2,,26,27,,,,,,1,0,0
plant,99,2.0,,3,,26,26,,,,,,1,0,1
