entity,iter,beta,truck,plant,trips,delivered,selected,wait_pl,wait_cd,no_empty,no_full,util_%
plant,49,2.0,,3,,20,21,,,,,
truck,50,2.0,1.0,1,16.0,22,22,76.1,0.0,0.0,5.0,84.15
truck,50,2.0,2.0,2,15.0,21,21,107.9,0.0,0.0,7.0,77.52
truck,50,2.0,3.0,3,16.0,20,21,62.89,3.5,2.0,4.0,86.17
truck,50,2.0,4.0,1,17.0,22,22,65.22,0.0,0.0,5.0,86.41
plant,50,2.0,,1,,22,22,,,,,
plant,50,2.0,,2,,21,21,,,,,
plant,50,2.0,,3,,20,21,,,,,
truck,51,2.0,1.0,1,16.0,22,21,76.76,0.0,0.0,5.0,84.01
truck,51,2.0,2.0,2,16.0,20,21,61.98,5.47,3.0,4.0,85.95
truck,51,2.0,3.0,3,16.0,20,21,65.11,0.0,0.0,5.0,86.44
truck,51,2.0,4.0,1,15.0,22,21,112.49,0.0,0.0,8.0,76.56
plant,51,2.0,,1,,22,21,,,,,
plant,51,2.0,,2,,20,21,,,,,
plant,51,2.0,,3,,20,21,,,,,
truck,52,2.0,1.0,1,15.0,22,22,94.55,0.0,0.0,7.0,80.3
truck,52,2.0,2.0,2,15.0,21,21,107.48,0.0,0.0,8.0,77.61
truck,52,2.0,3.0,3,17.0,20,20,23.25,2.61,2.0,1.0,94.61
truck,52,2.0,4.0,1,16.0,22,22,78.73,0.0,0.0,7.0,83.6
plant,52,2.0,,1,,22,22,,,,,
plant,52,2.0,,2,,21,21,,,,,
plant,52,2.0,,3,,20,20,,,,,
truck,53,2.0,1.0,1,16.0,23,23,77.41,0.0,0.0,7.0,83.87
truck,53,2.0,2.0,2,16.0,21,22,75.9,2.3,1.0,6.0,83.71
truck,53,2.0,3.0,3,17.0,21,21,61.91,0.0,0.0,5.0,87.1
truck,53,2.0,4.0,1,17.0,23,23,43.15,0.0,0.0,4.0,91.01
plant,53,2.0,,1,,23,23,,,,,
plant,53,2.0,,2,,21,22,,,,,
plant,53,2.0,,3,,21,21,,,,,
truck,54,2.0,1.0,1,16.0,22,22,81.18,0.0,0.0,6.0,83.09
truck,54,2.0,2.0,2,16.0,21,21,74.88,0.0,0.0,6.0,84.4
truck,54,2.0,3.0,3,15.0,20,21,108.43,2.53,2.0,8.0,76.88
truck,54,2.0,4.0,1,17.0,22,22,39.46,0.0,0.0,4.0,91.78
plant,54,2.0,,1,,22,22,,,,,
plant,54,2.0,,2,,21,21,,,,,
plant,54,2.0,,3,,20,21,,,,,
truck,55,2.0,1.0,1,17.0,23,22,42.37,0.0,0.0,5.0,91.17
truck,55,2.0,2.0,2,17.0,21,22,42.6,4.4,2.0,3.0,90.21
truck,55,2.0,3.0,3,15.0,21,21,114.76,0.0,0.0,9.0,76.09
truck,55,2.0,4.0,1,16.0,23,22,69.45,0.0,0.0,6.0,85.53
plant,55,2.0,,1,,23,22,,,,,
plant,55,2.0,,2,,21,22,,,,,
plant,55,2.0,,3,,21,21,,,,,
truck,56,2.0,1.0,1,17.0,22,22,32.81,0.0,0.0,3.0,93.16
truck,56,2.0,2.0,2,16.0,21,22,83.7,1.69,1.0,5.0,82.21
truck,56,2.0,3.0,3,16.0,20,21,74.59,0.0,0.0,6.0,84.46
truck,56,2.0,4.0,1,16.0,22,22,92.87,0.0,0.0,8.0,80.65
plant,56,2.0,,1,,22,22,,,,,
plant,56,2.0,,2,,21,22,,,,,
plant,56,2.0,,3,,20,21,,,,,
truck,57,2.0,1.0,1,17.0,23,22,32.5,0.0,0.0,3.0,93.23
truck,57,2.0,2.0,2,17.0,21,22,50.78,3.8,2.0,5.0,88.63
truck,57,2.0,3.0,3,15.0,20,21,120.88,0.0,0.0,10.0,74.82
truck,57,2.0,4.0,1,16.0,23,22,60.5,0.0,0.0,5.0,87.4
plant,57,2.0,,1,,23,22,,,,,
plant,57,2.0,,2,,21,22,,,,,
plant,57,2.0,,3,,20,21,,,,,
truck,58,2.0,1.0,1,16.0,22,23,88.48,0.0,0.0,7.0,81.57
truck,58,2.0,2.0,2,16.0,21,21,71.59,0.0,0.0,5.0,85.09
truck,58,2.0,3.0,3,16.0,20,21,60.48,2.4,2.0,4.0,86.9
truck,58,2.0,4.0,1,17.0,22,23,63.75,0.0,0.0,5.0,86.72
plant,58,2.0,,1,,22,23,,,,,
plant,58,2.0,,2,,21,21,,,,,
plant,58,2.0,,3,,20,21,,,,,
truck,59,2.0,1.0,1,17.0,22,22,50.47,0.0,0.0,4.0,89.49
truck,59,2.0,2.0,2,15.0,20,21,103.59,0.0,0.0,7.0,78.42
truck,59,2.0,3.0,3,15.0,19,20,104.41,4.72,3.0,6.0,77.27
truck,59,2.0,4.0,1,16.0,22,22,73.02,0.0,0.0,6.0,84.79
plant,59,2.0,,1,,22,22,,,,,
plant,59,2.0,,2,,20,21,,,,,
plant,59,2.0,,3,,19,20,,,,,
truck,60,2.0,1.0,1,15.0,23,22,110.95,0.0,0.0,8.0,76.89
truck,60,2.0,2.0,2,16.0,21,22,78.0,4.2,3.0,6.0,82.87
truck,60,2.0,3.0,3,16.0,20,21,61.44,0.0,0.0,5.0,87.2
truck,60,2.0,4.0,1,18.0,23,22,19.12,0.0,0.0,2.0,96.02
plant,60,2.0,,1,,23,22,,,,,
plant,60,2.0,,2,,21,22,,,,,
plant,60,2.0,,3,,20,21,,,,,
truck,61,2.0,1.0,1,16.0,23,22,53.11,0.0,0.0,5.0,88.93
truck,61,2.0,2.0,2,16.0,21,21,66.56,2.11,2.0,5.0,85.7
truck,61,2.0,3.0,3,17.0,20,21,41.73,0.0,0.0,3.0,91.31
truck,61,2.0,4.0,1,15.0,23,22,123.95,0.0,0.0,11.0,74.18
plant,61,2.0,,1,,23,22,,,,,
plant,61,2.0,,2,,21,21,,,,,
plant,61,2.0,,3,,20,21,,,,,
truck,62,2.0,1.0,1,15.0,22,22,104.7,0.0,0.0,8.0,78.19
truck,62,2.0,2.0,2,17.0,21,21,21.73,0.0,0.0,3.0,95.47
truck,62,2.0,3.0,3,16.0,20,20,80.98,2.45,2.0,6.0,82.62
truck,62,2.0,4.0,1,15.0,22,22,86.88,0.0,0.0,6.0,81.9
plant,62,2.0,,1,,22,22,,,,,
plant,62,2.0,,2,,21,21,,,,,
plant,62,2.0,,3,,20,20,,,,,
truck,63,2.0,1.0,1,17.0,23,23,39.29,0.0,0.0,4.0,91.81
truck,63,2.0,2.0,2,16.0,21,22,79.19,3.41,1.0,6.0,82.79
truck,63,2.0,3.0,3,16.0,21,21,75.67,0.0,0.0,6.0,84.24
truck,63,2.0,4.0,1,17.0,23,23,65.38,0.0,0.0,6.0,86.38
plant,63,2.0,,1,,23,23,,,,,
plant,63,2.0,,2,,21,22,,,,,
plant,63,2.0,,3,,21,21,,,,,
truck,64,2.0,1.0,1,15.0,22,22,110.78,0.0,0.0,8.0,76.92
truck,64,2.0,2.0,2,16.0,21,22,87.91,0.0,0.0,7.0,81.69
truck,64,2.0,3.0,3,17.0,20,21,37.74,4.56,1.0,4.0,91.19
truck,64,2.0,4.0,1,17.0,22,22,38.3,0.0,0.0,4.0,92.02
plant,64,2.0,,1,,22,22,,,,,
plant,64,2.0,,2,,21,22,,,,,
plant,64,2.0,,3,,20,21,,,,,
truck,65,2.0,1.0,1,17.0,22,22,32.58,0.0,0.0,3.0,93.21
truck,65,2.0,2.0,2,15.0,21,21,81.83,4.35,3.0,7.0,82.04
truck,65,2.0,3.0,3,16.0,20,20,69.96,0.0,0.0,5.0,85.43
truck,65,2.0,4.0,1,15.0,22,22,100.43,0.0,0.0,7.0,79.08
plant,65,2.0,,1,,22,22,,,,,
plant,65,2.0,,2,,21,21,,,,,
plant,65,2.0,,3,,20,20,,,,,
truck,66,2.0,1.0,1,16.0,22,22,82.1,0.0,0.0,7.0,82.9
truck,66,2.0,2.0,2,15.0,21,21,95.19,2.2,2.0,6.0,79.71
truck,66,2.0,3.0,3,16.0,20,21,76.57,0.0,0.0,7.0,84.05
truck,66,2.0,4.0,1,17.0,22,22,52.61,0.0,0.0,4.0,89.04
plant,66,2.0,,1,,22,22,,,,,
plant,66,2.0,,2,,21,21,,,,,
plant,66,2.0,,3,,20,21,,,,,
truck,67,2.0,1.0,1,17.0,23,23,62.99,0.0,0.0,6.0,86.88
truck,67,2.0,2.0,2,16.0,21,22,76.68,0.0,0.0,6.0,84.03
truck,67,2.0,3.0,3,16.0,20,21,81.26,1.81,2.0,6.0,82.69
truck,67,2.0,4.0,1,17.0,23,23,53.68,0.0,0.0,4.0,88.82
plant,67,2.0,,1,,23,23,,,,,
plant,67,2.0,,2,,21,22,,,,,
plant,67,2.0,,3,,20,21,,,,,
truck,68,2.0,1.0,1,16.0,23,23,74.01,0.0,0.0,6.0,84.58
truck,68,2.0,2.0,2,17.0,21,22,42.21,2.09,1.0,3.0,90.77
truck,68,2.0,3.0,3,16.0,21,21,103.71,0.0,0.0,9.0,78.39
truck,68,2.0,4.0,1,17.0,23,23,49.22,0.0,0.0,5.0,89.75
plant,68,2.0,,1,,23,23,,,,,
plant,68,2.0,,2,,21,22,,,,,
plant,68,2.0,,3,,21,21,,,,,
truck,69,2.0,1.0,1,17.0,22,23,55.37,0.0,0.0,5.0,88.46
truck,69,2.0,2.0,2,16.0,21,22,82.53,3.39,2.0,6.0,82.1
truck,69,2.0,3.0,3,16.0,21,21,85.08,0.0,0.0,7.0,82.28
truck,69,2.0,4.0,1,17.0,22,23,35.41,0.0,0.0,4.0,92.62
plant,69,2.0,,1,,22,23,,,,,
plant,69,2.0,,2,,21,22,,,,,
plant,69,2.0,,3,,21,21,,,,,
truck,70,2.0,1.0,1,16.0,22,22,74.75,0.0,0.0,6.0,84.43
truck,70,2.0,2.0,2,16.0,21,21,74.54,0.0,0.0,5.0,84.47
truck,70,2.0,3.0,3,15.0,20,21,79.93,4.41,1.0,6.0,82.43
truck,70,2.0,4.0,1,17.0,22,22,51.32,0.0,0.0,4.0,89.31
plant,70,2.0,,1,,22,22,,,,,
plant,70,2.0,,2,,21,21,,,,,
plant,70,2.0,,3,,20,21,,,,,
truck,71,2.0,1.0,1,16.0,22,22,62.52,0.0,0.0,6.0,86.97
truck,71,2.0,2.0,2,16.0,21,21,80.4,0.0,0.0,6.0,83.25
truck,71,2.0,3.0,3,16.0,21,21,78.24,4.19,1.0,5.0,82.83
truck,71,2.0,4.0,1,16.0,22,22,63.33,0.0,0.0,6.0,86.81
plant,71,2.0,,1,,22,22,,,,,
plant,71,2.0,,2,,21,21,,,,,
plant,71,2.0,,3,,21,21,,,,,
truck,72,2.0,1.0,1,16.0,22,22,96.72,0.0,0.0,7.0,79.85
truck,72,2.0,2.0,2,15.0,20,21,106.36,2.76,3.0,8.0,77.27
truck,72,2.0,3.0,3,16.0,20,21,56.95,0.0,0.0,6.0,88.14
truck,72,2.0,4.0,1,17.0,22,22,41.07,0.0,0.0,3.0,91.44
plant,72,2.0,,1,,22,22,,,,,
plant,72,2.0,,2,,20,21,,,,,
plant,72,2.0,,3,,20,21,,,,,
truck,73,2.0,1.0,1,16.0,23,21,46.25,0.0,0.0,5.0,90.37
truck,73,2.0,2.0,2,16.0,21,22,68.82,4.9,3.0,7.0,84.64
truck,73,2.0,3.0,3,16.0,20,21,88.18,0.0,0.0,7.0,81.63
truck,73,2.0,4.0,1,16.0,23,21,50.88,0.0,0.0,4.0,89.4
plant,73,2.0,,1,,23,21,,,,,
plant,73,2.0,,2,,21,22,,,,,
plant,73,2.0,,3,,20,21,,,,,
truck,74,2.0,1.0,1,17.0,22,22,38.95,0.0,0.0,3.0,91.89
truck,74,2.0,2.0,2,15.0,21,21,114.63,0.0,0.0,7.0,76.12
truck,74,2.0,3.0,3,15.0,20,21,101.41,3.49,2.0,7.0,78.15
truck,74,2.0,4.0,1,17.0,22,22,49.61,0.0,0.0,4.0,89.66
plant,74,2.0,,1,,22,22,,,,,
plant,74,2.0,,2,,21,21,,,,,
plant,74,2.0,,3,,20,21,,,,,
truck,75,2.0,1.0,1,17.0,23,23,43.45,0.0,0.0,4.0,90.95
truck,75,2.0,2.0,2,16.0,22,22,72.77,0.0,0.0,6.0,84.84
truck,75,2.0,3.0,3,16.0,21,21,93.91,3.76,3.0,8.0,79.65
truck,75,2.0,4.0,1,17.0,23,23,44.62,0.0,0.0,4.0,90.7
plant,75,2.0,,1,,23,23,,,,,
plant,75,2.0,,2,,22,22,,,,,
plant,75,2.0,,3,,21,21,,,,,
truck,76,2.0,1.0,1,17.0,22,23,44.38,0.0,0.0,5.0,90.75
truck,76,2.0,2.0,2,16.0,21,22,81.2,0.0,0.0,8.0,83.08
truck,76,2.0,3.0,3,16.0,21,21,59.78,4.26,2.0,6.0,86.66
truck,76,2.0,4.0,1,17.0,22,23,56.55,0.0,0.0,5.0,88.22
plant,76,2.0,,1,,22,23,,,,,
plant,76,2.0,,2,,21,22,,,,,
plant,76,2.0,,3,,21,21,,,,,
truck,77,2.0,1.0,1,17.0,22,22,43.74,0.0,0.0,4.0,90.89
truck,77,2.0,2.0,2,15.0,21,21,105.61,2.65,2.0,6.0,77.45
truck,77,2.0,3.0,3,15.0,20,20,103.49,0.0,0.0,8.0,78.44
truck,77,2.0,4.0,1,16.0,22,22,59.22,0.0,0.0,4.0,87.66
plant,77,2.0,,1,,22,22,,,,,
plant,77,2.0,,2,,21,21,,,,,
plant,77,2.0,,3,,20,20,,,,,
truck,78,2.0,1.0,1,15.0,22,22,140.25,0.0,0.0,11.0,70.78
truck,78,2.0,2.0,2,17.0,21,21,25.91,0.0,0.0,2.0,94.6
truck,78,2.0,3.0,3,16.0,20,20,59.52,3.15,2.0,5.0,86.94
truck,78,2.0,4.0,1,15.0,22,22,95.3,0.0,0.0,6.0,80.15
plant,78,2.0,,1,,22,22,,,,,
plant,78,2.0,,2,,21,21,,,,,
plant,78,2.0,,3,,20,20,,,,,
truck,79,2.0,1.0,1,16.0,22,22,65.3,0.0,0.0,5.0,86.4
truck,79,2.0,2.0,2,15.0,21,21,95.9,3.65,1.0,7.0,79.26
truck,79,2.0,3.0,3,17.0,20,21,48.52,0.0,0.0,5.0,89.89
truck,79,2.0,4.0,1,16.0,22,22,76.57,0.0,0.0,7.0,84.05
plant,79,2.0,,1,,22,22,,,,,
plant,79,2.0,,2,,21,21,,,,,
plant,79,2.0,,3,,20,21,,,,,
truck,80,2.0,1.0,1,16.0,22,22,91.77,0.74,1.0,7.0,80.73
truck,80,2.0,2.0,2,16.0,21,21,59.31,2.91,3.0,4.0,87.04
truck,80,2.0,3.0,3,15.0,20,21,92.49,0.0,0.0,6.0,80.73
truck,80,2.0,4.0,1,17.0,22,22,42.86,0.0,0.0,4.0,91.07
plant,80,2.0,,1,,22,22,,,,,
plant,80,2.0,,2,,21,21,,,,,
plant,80,2.0,,3,,20,21,,,,,
truck,81,2.0,1.0,1,15.0,21,22,103.03,0.0,0.0,7.0,78.54
truck,81,2.0,2.0,2,16.0,21,21,71.86,0.0,0.0,5.0,85.03
truck,81,2.0,3.0,3,16.0,20,20,54.42,3.73,1.0,4.0,87.88
truck,81,2.0,4.0,1,16.0,21,22,76.7,0.0,0.0,6.0,84.02
plant,81,2.0,,1,,21,22,,,,,
plant,81,2.0,,2,,21,21,,,,,
plant,81,2.0,,3,,20,20,,,,,
truck,82,2.0,1.0,1,17.0,23,22,69.51,0.0,0.0,6.0,85.52
truck,82,2.0,2.0,2,17.0,21,22,35.49,0.0,0.0,3.0,92.61
truck,82,2.0,3.0,3,16.0,20,21,73.73,1.67,1.0,6.0,84.29
truck,82,2.0,4.0,1,15.0,23,22,100.17,0.0,0.0,7.0,79.13
plant,82,2.0,,1,,23,22,,,,,
plant,82,2.0,,2,,21,22,,,,,
plant,82,2.0,,3,,20,21,,,,,
truck,83,2.0,1.0,1,16.0,22,22,68.43,0.0,0.0,6.0,85.74
truck,83,2.0,2.0,2,16.0,21,21,63.55,0.0,0.0,5.0,86.76
truck,83,2.0,3.0,3,15.0,20,21,104.78,3.12,1.0,7.0,77.52
truck,83,2.0,4.0,1,17.0,22,22,53.52,0.0,0.0,4.0,88.85
plant,83,2.0,,1,,22,22,,,,,
plant,83,2.0,,2,,21,21,,,,,
plant,83,2.0,,3,,20,21,,,,,
truck,84,2.0,1.0,1,16.0,22,23,72.97,0.0,0.0,6.0,84.8
truck,84,2.0,2.0,2,16.0,21,21,86.79,0.0,0.0,6.0,81.92
truck,84,2.0,3.0,3,16.0,21,21,81.06,5.3,2.0,7.0,82.01
truck,84,2.0,4.0,1,17.0,22,23,36.78,0.0,0.0,4.0,92.34
plant,84,2.0,,1,,22,23,,,,,
plant,84,2.0,,2,,21,21,,,,,
plant,84,2.0,,3,,21,21,,,,,
truck,85,2.0,1.0,1,16.0,22,22,63.02,0.0,0.0,5.0,86.87
truck,85,2.0,2.0,2,15.0,21,21,91.04,0.89,1.0,6.0,80.85
truck,85,2.0,3.0,3,16.0,21,21,67.11,0.0,0.0,4.0,86.02
truck,85,2.0,4.0,1,17.0,22,22,53.88,0.0,0.0,5.0,88.78
plant,85,2.0,,1,,22,22,,,,,
plant,85,2.0,,2,,21,21,,,,,
plant,85,2.0,,3,,21,21,,,,,
truck,86,2.0,1.0,1,16.0,22,22,93.59,0.0,0.0,8.0,80.5
truck,86,2.0,2.0,2,15.0,20,21,90.96,0.0,0.0,6.0,81.05
truck,86,2.0,3.0,3,15.0,20,20,82.52,2.62,1.0,7.0,82.26
truck,86,2.0,4.0,1,17.0,22,22,43.23,0.0,0.0,3.0,90.99
plant,86,2.0,,1,,22,22,,,,,
plant,86,2.0,,2,,20,21,,,,,
plant,86,2.0,,3,,20,20,,,,,
truck,87,2.0,1.0,1,16.0,23,22,105.08,0.0,0.0,9.0,78.11
truck,87,2.0,2.0,2,15.0,21,22,79.11,5.61,3.0,5.0,82.35
truck,87,2.0,3.0,3,17.0,20,21,21.68,0.0,0.0,3.0,95.48
truck,87,2.0,4.0,1,17.0,23,22,64.43,0.0,0.0,7.0,86.58
plant,87,2.0,,1,,23,22,,,,,
plant,87,2.0,,2,,21,22,,,,,
plant,87,2.0,,3,,20,21,,,,,
truck,88,2.0,1.0,1,16.0,22,22,79.33,0.0,0.0,8.0,83.47
truck,88,2.0,2.0,2,17.0,21,21,46.75,0.0,0.0,4.0,90.26
truck,88,2.0,3.0,3,15.0,20,21,85.57,3.3,3.0,6.0,81.48
truck,88,2.0,4.0,1,16.0,22,22,75.86,0.0,0.0,5.0,84.2
plant,88,2.0,,1,,22,22,,,,,
plant,88,2.0,,2,,21,21,,,,,
plant,88,2.0,,3,,20,21,,,,,
truck,89,2.0,1.0,1,16.0,23,22,62.25,0.0,0.0,5.0,87.03
truck,89,2.0,2.0,2,16.0,21,22,75.85,0.0,0.0,6.0,84.2
truck,89,2.0,3.0,3,16.0,21,21,74.33,3.72,1.0,6.0,83.74
truck,89,2.0,4.0,1,17.0,23,22,62.78,0.0,0.0,5.0,86.92
plant,89,2.0,,1,,23,22,,,,,
plant,89,2.0,,2,,21,22,,,,,
plant,89,2.0,,3,,21,21,,,,,
truck,90,2.0,1.0,1,17.0,22,22,54.42,0.0,0.0,5.0,88.66
truck,90,2.0,2.0,2,15.0,21,22,104.66,1.9,2.0,6.0,77.8
truck,90,2.0,3.0,3,17.0,20,21,46.86,0.0,0.0,4.0,90.24
truck,90,2.0,4.0,1,16.0,22,22,81.35,0.0,0.0,6.0,83.05
plant,90,2.0,,1,,22,22,,,,,
plant,90,2.0,,2,,21,22,,,,,
plant,90,2.0,,3,,20,21,,,,,
truck,91,2.0,1.0,1,15.0,23,23,112.61,0.0,0.0,8.0,76.54
truck,91,2.0,2.0,2,16.0,21,21,94.69,0.0,0.0,8.0,80.27
truck,91,2.0,3.0,3,16.0,20,20,47.57,4.01,1.0,3.0,89.25
truck,91,2.0,4.0,1,17.0,23,23,33.73,0.0,0.0,3.0,92.97
plant,91,2.0,,1,,23,23,,,,,
plant,91,2.0,,2,,21,21,,,,,
plant,91,2.0,,3,,20,20,,,,,
truck,92,2.0,1.0,1,16.0,23,23,86.91,0.0,0.0,7.0,81.89
truck,92,2.0,2.0,2,16.0,21,21,74.73,0.0,0.0,6.0,84.43
truck,92,2.0,3.0,3,16.0,20,21,58.71,3.06,1.0,5.0,87.13
truck,92,2.0,4.0,1,17.0,23,23,49.23,0.0,0.0,4.0,89.74
plant,92,2.0,,1,,23,23,,,,,
plant,92,2.0,,2,,21,21,,,,,
plant,92,2.0,,3,,20,21,,,,,
truck,93,2.0,1.0,1,16.0,23,22,65.0,0.0,0.0,5.0,86.46
truck,93,2.0,2.0,2,16.0,21,21,70.64,0.0,0.0,6.0,85.28
truck,93,2.0,3.0,3,15.0,20,21,85.68,4.17,2.0,6.0,81.28
truck,93,2.0,4.0,1,17.0,23,22,55.68,0.0,0.0,5.0,88.4
plant,93,2.0,,1,,23,22,,,,,
plant,93,2.0,,2,,21,21,,,,,
plant,93,2.0,,3,,20,21,,,,,
truck,94,2.0,1.0,1,16.0,22,22,92.31,0.0,0.0,7.0,80.77
truck,94,2.0,2.0,2,17.0,21,22,46.97,0.0,0.0,5.0,90.21
truck,94,2.0,3.0,3,16.0,21,21,81.43,2.53,2.0,6.0,82.51
truck,94,2.0,4.0,1,16.0,22,22,73.95,0.0,0.0,5.0,84.59
plant,94,2.0,,1,,22,22,,,,,
plant,94,2.0,,2,,21,22,,,,,
plant,94,2.0,,3,,21,21,,,,,
truck,95,2.0,1.0,1,16.0,22,22,68.83,0.0,0.0,5.0,85.66
truck,95,2.0,2.0,2,15.0,21,21,93.18,0.0,0.0,7.0,80.59
truck,95,2.0,3.0,3,16.0,20,21,68.97,3.66,1.0,5.0,84.87
truck,95,2.0,4.0,1,17.0,22,22,54.59,0.0,0.0,4.0,88.63
plant,95,2.0,,1,,22,22,,,,,
plant,95,2.0,,2,,21,21,,,,,
plant,95,2.0,,3,,20,21,,,,,
truck,96,2.0,1.0,1,17.0,21,22,39.1,0.0,0.0,3.0,91.85
truck,96,2.0,2.0,2,16.0,21,21,77.24,0.0,0.0,6.0,83.91
truck,96,2.0,3.0,3,14.0,20,20,133.05,4.42,2.0,10.0,71.36
truck,96,2.0,4.0,1,16.0,21,22,61.57,0.0,0.0,5.0,87.17
plant,96,2.0,,1,,21,22,,,,,
plant,96,2.0,,2,,21,21,,,,,
plant,96,2.0,,3,,20,20,,,,,
truck,97,2.0,1.0,1,17.0,22,22,51.7,0.0,0.0,5.0,89.23
truck,97,2.0,2.0,2,16.0,21,22,73.74,0.0,0.0,7.0,84.64
truck,97,2.0,3.0,3,15.0,21,20,101.27,2.54,1.0,6.0,78.37
truck,97,2.0,4.0,1,16.0,22,22,67.11,0.0,0.0,5.0,86.02
plant,97,2.0,,1,,22,22,,,,,
plant,97,2.0,,2,,21,22,,,,,
plant,97,2.0,,3,,21,20,,,,,
truck,98,2.0,1.0,1,17.0,23,23,36.95,0.0,0.0,3.0,92.3
truck,98,2.0,2.0,2,17.0,21,22,55.72,0.0,0.0,6.0,88.39
truck,98,2.0,3.0,3,16.0,20,21,86.37,3.15,2.0,8.0,81.35
truck,98,2.0,4.0,1,16.0,23,23,79.55,0.0,0.0,8.0,83.43
plant,98,2.0,,1,,23,23,,,,,
plant,98,2.0,,2,,21,22,,,,,
plant,98,2.0,,3,,20,21,,,,,
truck,99,2.0,1.0,1,16.0,22,22,73.52,0.0,0.0,6.0,84.68
truck,99,2.0,2.0,2,16.0,21,21,78.94,0.0,0.0,6.0,83.56
truck,99,2.0,3.0,3,16.0,20,21,57.69,3.45,2.0,4.0,87.26
truck,99,2.0,4.0,1,16.0,22,22,58.25,0.0,0.0,5.0,87.86
plant,99,2.0,,1,,22,22,,,,,
plant,99,2.0,,2,,21,21,,,,,
plant,99,2.0,,3,,20,21,,,,,
